Timestamp,EventType,ParticipantID,ParticipantAge,ParticipantGender,BlockNumber,TrialNumber,EffortLevel,RequiredPresses,DecisionType,DecisionTime,OutcomeType,RewardCollected,MovementDuration,TotalPresses,TotalScore,PracticeScore,AdditionalInfo,StartX,StartY,EndX,EndY,StepDuration,TirednessRating,ParticipantFeedback,PenaltyType,PenaltyDuration,RemainingTime,CompletedTrials,ElapsedTime,CalibrationPhase1,CalibrationPhase2,CalibrationPhase3,CalibrationMax,CalibrationAvg,CalibrationEasy,CalibrationMedium,CalibrationHard,CalibrationPhase1Rate,CalibrationPhase2Rate,CalibrationPhase3Rate,CalibrationMaxRate,Check1Score,Check2Score,Check3Score,ComprehensionScore,TotalCheckScore,FailedAttempts,ContinueButtonClicked,ButtonAction,RedirectURL,TrialRate,TotalBlocks,TrialsPerBlock,TotalTrials,BlockOrder,BlockDistribution,SetupTime,IsValidConfiguration,ConfigurationHash,IsPractice,StartTime,MessageType,Details,AverageRTForBlock,MedianRTForBlock,Duration,Points,Outcome,TotalMovementDuration,TotalButtonPresses,Collected,Time,CollisionTime,PressData,EndTime,Rating,Scale,ScaleDescription,Scene,TotalTime,FeedbackProvided,MovementDuration,TotalPresses,TrialDuration,Tag,PhaseNumber,TotalPresses,Duration,PressesPerSecond,Category,PhaseType,Phase1_Presses,Phase1_Rate,Phase2_Presses,Phase2_Rate,Phase3_Presses,Phase3_Rate,MaxPressRate,EasyLevel_Presses,MediumLevel_Presses,HardLevel_Presses,PressRange,PressRangePercentage,CheckPhase,QuestionNumber,QuestionType,QuestionText,SelectedAnswer,CorrectAnswer,IsCorrect,ResponseTime,PhaseType,Score,AverageTimePerQuestion,OldScore,NewScore,ResetReason,CurrentTotalScore,CurrentPracticeScore
2025-03-26 09:02:23.707,TrialStart,6639ba1a258d1a06a958a91d,18,Male,0,1,-,-,-,-,-,-,-,-,-,-,Practice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:27.445,PracticeTrialStart,6639ba1a258d1a06a958a91d,18,Male,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:28.236,MovementStart,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,1.50,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:28.335,MovementStep,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,1.50,3.50,0.50,3.50,0.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:28.567,MovementStart,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,0.53,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:28.668,MovementStep,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,0.53,3.50,-0.47,3.50,0.101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:28.918,MovementStart,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-0.47,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:29.018,MovementStep,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-0.47,3.50,-1.47,3.50,0.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:29.293,MovementStart,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-1.47,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:29.394,MovementStep,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-1.47,3.50,-2.47,3.50,0.101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.176,MovementStart,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-2.46,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.240,CollisionTime,6639ba1a258d1a06a958a91d,18,Male,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,65.900,-,-,-,-,-,-,-,-,-,2.179,-,2.635
2025-03-26 09:02:30.242,DecisionOutcome,6639ba1a258d1a06a958a91d,18,Male,0,1,2,2,Work,2.151,Success,True,2.179,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.243,MovementComplete,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.179,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.243,RewardCollected,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.244,MovementDuration,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.179,-,-
2025-03-26 09:02:30.244,OutcomeType,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-26 09:02:30.244,RewardCollected,6639ba1a258d1a06a958a91d,18,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-
