Timestamp,EventType,ParticipantID,ParticipantAge,ParticipantGender,BlockNumber,TrialNumber,EffortLevel,RequiredPresses,DecisionType,DecisionTime,OutcomeType,RewardCollected,MovementDuration,TotalPresses,TotalScore,PracticeScore,AdditionalInfo,StartX,StartY,EndX,EndY,StepDuration,TirednessRating,ParticipantFeedback
2025-03-10 19:52:12.978,MovementStep,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-4.50,-2.50,-5.50,-2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.984,DecisionOutcome,1,20,Male,1,1,1,2,Work,0.809,Success,True,0.908,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.984,MovementComplete,1,20,Male,-,1,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.908,10,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.985,RewardCollected,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.985,MovementDuration,1,20,Male,-,1,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.985,OutcomeType,1,20,Male,-,1,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.986,RewardCollected,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.986,CollisionTime,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.120,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.987,ScoreUpdate,1,20,Male,1,1,-,-,-,-,-,-,-,-,10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False,-,-,-,-,-,-,-,10,ScoreAdded,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.993,CollisionTime,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2025-03-10 19:52:12.993,-,-,-,-,-,-,-,-
2025-03-10 19:52:12.994,ButtonPresses,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.314:left|0.414:left|0.514:left|0.614:left|0.714:left|0.814:left|0.914:left|1.014:left|1.114:left|1.214:left,-,-,-,-,-,-,-
2025-03-10 19:52:14.166,CollisionTime,1,20,Male,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2025-03-10 19:52:14.165,-,-,-,-,-,-,-,-
2025-03-10 19:52:14.193,BlockTimeStatus,1,20,Male,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.06,1,102.94,0.58,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:14.194,TrialEnd,1,20,Male,-,1,-,-,-,17.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:14.358,InfoMessage,1,20,Male,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Score Manager Destroyed,Final Total Score: 0, Final Practice Score: 0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:14.512,InfoMessage,1,20,Male,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Score Manager Destroyed,Final Total Score: 0, Final Practice Score: 0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:16.581,ScoreUpdate,1,20,Male,1,2,-,-,-,-,-,-,-,-,10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False,-,-,-,-,-,-,-,0,ScoreAdded,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:16.582,DecisionOutcome,1,20,Male,1,2,2,4,Skip,2.077,Skip,False,0.000,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:19.767,InfoMessage,1,20,Male,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Score Manager Destroyed,Final Total Score: 0, Final Practice Score: 0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:21.533,InfoMessage,1,20,Male,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Score Manager Destroyed,Final Total Score: 0, Final Practice Score: 0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:23.330,MovementStart,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,6.50,2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:23.331,MovementStep,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,6.50,2.50,5.50,2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:23.791,MovementStart,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,5.50,2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:23.792,MovementStep,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,5.50,2.50,4.50,2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:24.229,MovementStart,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,4.50,2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:24.230,MovementStep,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,4.50,2.50,3.50,2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:24.681,MovementStart,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,3.50,2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:24.682,MovementStep,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,3.50,2.50,2.50,2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.129,MovementStart,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,2.50,2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.130,MovementStep,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,2.50,2.50,1.50,2.50,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.136,DecisionOutcome,1,20,Male,1,3,1,2,Work,1.503,Success,True,0.917,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.136,MovementComplete,1,20,Male,-,3,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.917,10,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.137,RewardCollected,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.137,MovementDuration,1,20,Male,-,3,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.137,OutcomeType,1,20,Male,-,3,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.137,RewardCollected,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-
2025-03-10 19:52:25.138,CollisionTime,1,20,Male,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.740,-,-,-,-,-,-,-,-,-
