Timestamp,EventType,ParticipantID,ParticipantAge,ParticipantGender,IsPractice,BlockNumber,BlockType,TrialNumber,EffortLevel,RequiredPresses,DecisionType,ReactionTime,OutcomeType,RewardCollected,Points,TotalScore,PracticeScore,MovementDuration,StepStartTime,StepEndTime,StepDuration,StepSuccessful,StepPressesRequired,StartX,StartY,EndX,EndY,TotalPresses,PressData,TimePerPress,IsRushing,RushingThreshold,PenaltyType,PenaltyDuration,RemainingTime,ElapsedTime,CompletedTrials,TrialRate,CalibrationEasy,CalibrationMedium,CalibrationHard,CalibrationPhase1Rate,CalibrationPhase2Rate,CalibrationPhase3Rate,CalibrationMaxRate,CheckPhase,QuestionNumber,QuestionType,QuestionText,SelectedAnswer,CorrectAnswer,IsCorrect,ResponseTime,Check1Score,Check2Score,ComprehensionScore,TotalCheckScore,FailedAttempts,TirednessRating,ParticipantFeedback,ContinueButtonClicked,ButtonAction,RedirectURL,
2025-05-15 11:01:34.502,MovementStep,233,23,Female,-,0,Practice_EqualRatio,1,1,1,-,-,Success,-,-,-,-,-,93.241,93.342,0.100,True,1,-3.50,0.50,-2.50,0.50,-,-,0.100,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:38.254,InfoMessage,233,23,Female,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:41.946,PracticeTrialStart,233,23,Female,True,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:43.380,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.50,-2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:43.480,MovementStep,233,23,Female,-,0,Practice_EqualRatio,2,2,2,-,-,Pending,-,-,-,-,-,101.397,101.796,0.399,True,2,-5.50,-2.50,-4.50,-2.50,-,-,0.199,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:43.722,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.50,-2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:43.822,MovementStep,233,23,Female,-,0,Practice_EqualRatio,2,2,2,-,-,Pending,-,-,-,-,-,101.871,102.138,0.267,True,2,-4.50,-2.50,-3.50,-2.50,-,-,0.134,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.052,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.50,-2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.151,MovementStep,233,23,Female,-,0,Practice_EqualRatio,2,2,2,-,-,Pending,-,-,-,-,-,102.199,102.467,0.268,True,2,-3.51,-2.50,-2.50,-2.50,-,-,0.134,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.380,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.50,-2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.480,MovementStep,233,23,Female,-,0,Practice_EqualRatio,2,2,2,-,-,Pending,-,-,-,-,-,102.523,102.797,0.273,True,2,-2.50,-2.50,-1.50,-2.50,-,-,0.137,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.748,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.50,-2.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.765,ScoreUpdate,233,23,Female,True,0,-,2,-,-,-,-,-,-,10,0,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.766,CollisionTime,233,23,Female,True,0,-,2,-,-,-,-,-,-,-,-,-,1.683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.766,MovementDuration,233,23,Female,-,-,-,2,-,-,-,-,Success,-,-,-,-,1.683,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.769,DecisionOutcome,233,23,Female,True,0,Practice_EqualRatio,2,2,2,Work,1.534,Success,True,10,0,0,1.683,-,-,-,-,-,-,-,-,-,10,1.029:right|1.328:right|1.502:right|1.670:right|1.831:right|2.000:right|2.154:right|2.328:right|2.494:right|2.696:right,0.168,False,0.1,-,-,0.00,0.00,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.769,MovementComplete,233,23,Female,-,-,-,2,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.770,RewardCollected,233,23,Female,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.770,OutcomeType,233,23,Female,-,-,-,2,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.770,RewardCollected,233,23,Female,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.771,ButtonPresses,233,23,Female,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,1.029:right|1.328:right|1.502:right|1.670:right|1.831:right|2.000:right|2.154:right|2.328:right|2.494:right|2.696:right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:44.848,MovementStep,233,23,Female,-,0,Practice_EqualRatio,2,2,2,-,-,Success,-,-,-,-,-,102.862,103.165,0.302,True,2,-1.50,-2.50,-0.50,-2.50,-,-,0.151,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:01:47.230,InfoMessage,233,23,Female,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:01.637,CHECK_QUESTION,233,23,Female,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,FruitPreference,"Choose preferred fruit between Grapes(Clone) and Apple(Clone)",F,T,False,7.081,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:04.047,CHECK_QUESTION,233,23,Female,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,FruitPreference,"Choose preferred fruit between Apple(Clone) and Grapes(Clone)",F,T,False,0.426,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:06.449,CHECK_QUESTION,233,23,Female,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,FruitPreference,"Choose preferred fruit between Grapes(Clone) and Watermelon(Clone)",T,T,True,0.407,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:08.577,CHECK_QUESTION,233,23,Female,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,FruitPreference,"Choose preferred fruit between Watermelon(Clone) and Apple(Clone)",F,T,False,0.137,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:10.916,CHECK_QUESTION,233,23,Female,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,FruitPreference,"Choose preferred fruit between Apple(Clone) and Watermelon(Clone)",T,T,True,0.356,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:17.074,CHECK_QUESTION,233,23,Female,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,FruitPreference,"Choose preferred fruit between Grapes(Clone) and Watermelon(Clone)",F,T,False,4.173,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:22.810,InfoMessage,233,23,Female,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:28.330,PracticeTrialStart,233,23,Female,True,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:29.753,MovementStart,233,23,Female,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.50,-0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:29.856,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,1,2,2,-,-,Pending,-,-,-,-,-,146.579,146.932,0.353,True,2,0.50,-0.50,1.50,-0.50,-,-,0.177,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.111,MovementStart,233,23,Female,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.50,-0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.211,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,1,2,2,-,-,Pending,-,-,-,-,-,147.014,147.288,0.274,True,2,1.50,-0.50,2.50,-0.50,-,-,0.137,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.453,MovementStart,233,23,Female,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.50,-0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.553,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,1,2,2,-,-,Pending,-,-,-,-,-,147.361,147.629,0.268,True,2,2.50,-0.50,3.50,-0.50,-,-,0.134,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.785,MovementStart,233,23,Female,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.50,-0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:30.885,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,1,2,2,-,-,Pending,-,-,-,-,-,147.690,147.961,0.271,True,2,3.50,-0.50,4.50,-0.50,-,-,0.136,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.109,MovementStart,233,23,Female,-,0,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.50,-0.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.126,ScoreUpdate,233,23,Female,True,0,-,1,-,-,-,-,-,-,10,0,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.126,CollisionTime,233,23,Female,True,0,-,1,-,-,-,-,-,-,-,-,-,1.621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.127,MovementDuration,233,23,Female,-,-,-,1,-,-,-,-,Success,-,-,-,-,1.621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.130,DecisionOutcome,233,23,Female,True,0,Practice_HighLowRatio,1,2,2,Work,3.360,Success,True,10,0,0,1.621,-,-,-,-,-,-,-,-,-,10,1.065:right|1.316:right|1.500:right|1.674:right|1.847:right|2.015:right|2.176:right|2.347:right|2.517:right|2.672:right,0.162,False,0.1,-,-,0.00,0.00,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.130,MovementComplete,233,23,Female,-,-,-,1,-,-,-,-,-,True,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.130,RewardCollected,233,23,Female,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.131,OutcomeType,233,23,Female,-,-,-,1,-,-,-,-,Success,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.131,RewardCollected,233,23,Female,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.131,ButtonPresses,233,23,Female,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,1.065:right|1.316:right|1.500:right|1.674:right|1.847:right|2.015:right|2.176:right|2.347:right|2.517:right|2.672:right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:31.209,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,1,2,2,-,-,Success,-,-,-,-,-,148.031,148.286,0.255,True,2,4.50,-0.50,5.50,-0.50,-,-,0.127,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:33.620,InfoMessage,233,23,Female,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:37.196,PracticeTrialStart,233,23,Female,True,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:39.315,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.50,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:39.416,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,2,2,2,-,-,Pending,-,-,-,-,-,155.716,155.964,0.248,True,2,6.50,3.50,5.50,3.50,-,-,0.124,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:39.637,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.50,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:39.737,MovementStep,233,23,Female,-,0,Practice_HighLowRatio,2,2,2,-,-,Pending,-,-,-,-,-,156.025,156.284,0.259,True,2,5.50,3.50,4.50,3.50,-,-,0.130,False,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-05-15 11:02:39.960,MovementStart,233,23,Female,-,0,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.50,3.50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
